iter	MAPE	RMSE
1005	14.7331098	338814.3201
1006	14.72908375	338772.366
1007	14.72720459	338766.7532
1008	14.72082453	338682.2441
1009	14.97627763	338628.2898
1010	14.98008007	338584.0992
1011	14.91484501	338484.53
1012	14.91503393	338443.2274
1013	14.91052897	338224.7236
1014	14.89690866	338014.4431
1015	14.87466018	337980.9399
1016	14.96031395	337972.6053
1017	15.01157166	337885.3776
1018	15.00715234	337844.2727
1019	15.0239157	337835.083
1020	15.02631333	337719.2253
1021	15.03377317	337710.7848
1022	15.01275836	337682.6221
1023	15.06232425	337654.7751
1024	15.07204785	337597.7138
1025	15.07075087	337552.6655
1026	15.06998333	337540.2334
1027	15.07466016	337507.349
1028	15.09494091	337478.7263
1029	15.09371115	337470.1278
1030	15.08835197	337461.0016
1031	15.09523996	337453.3286
1032	15.10583284	337411.5171
1033	15.0987099	337375.871
1034	15.07079545	337357.7439
1035	15.04293752	337281.5224
1036	15.04250219	337259.6989
1037	15.03441611	337219.6876
1038	15.01610191	337160.5299
1039	15.01444597	337091.4968
1040	15.03102257	337000.9392
1041	15.07252813	336923.7048
1042	15.06056805	336919.9501
1043	15.04453821	336749.4493
1044	15.00595428	336735.4965
1045	15.01831375	336616.9816
1046	15.04486926	336483.9207
1047	15.05229298	336415.1423
1048	15.06794618	336289.6722
1049	15.01153581	336273.5325
1050	14.96496473	336262.4336
1051	14.89511584	336159.6576
1052	14.9200133	336129.9168
1053	14.95305462	336089.7969
1054	15.02472043	336074.5992
1055	15.04012691	336027.4372
1056	15.08656991	335972.6932
1057	15.09343679	335946.6658
1058	15.08107285	335907.4309
1059	15.08690552	335897.3586
1060	15.07142823	335884.1666
1061	15.06176621	335873.5987
1062	15.09660575	335822.3454
1063	15.09360733	335755.8268
1064	15.10804366	335659.0696
1065	15.13111046	335608.3749
1066	15.11565073	335584.6763
1067	15.13459576	335551.7866
1068	15.13483208	335512.3469
1069	15.13918234	335482.5523
1070	15.09237462	335450.2886
1071	15.06870293	335434.2808
1072	15.0776652	335431.0379
1073	15.06514564	335395.1916
1074	15.12145144	335383.9431
1075	15.12568535	335376.1625
1076	15.08627062	335295.8306
1077	15.08118741	335248.2299
1078	15.06657711	335193.2589
1079	15.10071986	335093.771
1080	15.09238738	335091.4051
1081	15.0923907	335039.4916
1082	15.10166557	335000.9579
1083	15.10770623	334981.7333
1084	15.10770263	334965.6747
1085	15.16378337	334929.2045
1086	15.15878007	334900.8601
1087	15.13516152	334881.2321
1088	15.11730763	334879.7335
1089	15.11049511	334878.1488
1090	15.05287419	334806.334
1091	15.04704105	334755.6691
1092	15.0688151	334753.4618
1093	15.08016836	334653.2504
1094	15.20434438	334609.7828
1095	15.21387985	334565.0289
1096	15.2304705	334521.6395
1097	15.29998136	334492.8571
1098	15.33996015	334443.4368
1099	16.89769063	334425.2035
1100	16.92280713	334409.9451
1101	16.76535464	334378.008
1102	16.83065083	334288.5315
1103	16.83036421	334237.388
1104	16.81530566	334162.9461
1105	16.82039913	334147.3374
1106	16.81150116	334138.061
1107	16.80307281	334063.5362
1108	16.79675665	334043.2479
1109	16.7894475	333994.4691
1110	16.79455026	333948.0633
1111	16.81880578	333875.581
1112	16.84143035	333838.207
1113	16.80482112	333763.2867
1114	16.80410785	333729.512
1115	16.83483756	333605.9534
1116	16.76199967	333474.9195
1117	16.14436607	333417.7746
1118	16.15457619	333363.8904
1119	16.15963437	333335.4407
1120	16.1590739	333311.0137
1121	16.17064413	333248.6174
1122	16.15171416	333209.1729
1123	16.14434767	333165.4956
1124	16.15401053	333110.4619
1125	16.33032374	333087.5983
1126	16.37838373	333048.6835
1127	16.37789092	332903.0832
1128	16.36930778	332840.8321
1129	16.346371	332792.5553
1130	16.37761937	332756.4763
1131	16.34623097	332721.2657
1132	16.34175096	332597.4365
1133	16.34776589	332588.9328
1134	16.32516454	332505.1237
1135	16.28721215	332448.5031
1136	16.27328796	332388.3993
1137	16.16689053	332318.1249
1138	16.18548484	332293.4616
1139	16.19231392	332246.3788
1140	16.22982045	332204.2714
1141	16.25955844	332173.779
1142	16.25147386	332089.2179
1143	16.26370045	332076.273
1144	16.26874978	332000.3972
1145	16.27648479	331967.5409
1146	16.25372799	331879.6776
1147	16.24834847	331853.0228
1148	16.23197068	331830.6531
1149	16.23137036	331797.554
1150	16.2305396	331784.23
1151	16.13417759	331693.1096
1152	16.14655608	331641.5619
1153	16.31619624	331627.3152
1154	16.29715104	331612.0012
1155	16.28705808	331575.8327
1156	16.29595661	331564.9711
1157	16.27816089	331530.8899
1158	16.26973117	331509.2628
1159	16.26062094	331458.7069
1160	16.29138843	331387.4573
1161	16.2936433	331374.9564
1162	16.29331415	331344.4026
1163	16.28460761	331304.0537
1164	16.28988439	331293.9388
1165	16.27784925	331286.6045
1166	16.24642713	331228.783
1167	16.26299131	331217.9999
1168	16.26448387	331157.0729
1169	16.26135183	331144.9549
1170	16.25646954	331130.9528
1171	16.25050653	331103.8915
1172	16.25559413	331067.2354
1173	16.30300411	331021.2098
1174	16.30269998	331009.3644
1175	16.31538505	330958.1231
1176	16.32209051	330943.2232
1177	16.33080577	330915.8956
1178	16.37024468	330647.7327
1179	16.37337543	330622.7143
1180	16.33287334	330569.2268
1181	16.34672568	330543.9378
1182	16.364066	330397.6244
1183	16.43330007	330315.4119
1184	16.43653599	330259.1199
1185	16.42419024	330211.261
1186	16.41356031	330177.2499
1187	16.46505327	330110.5471
1188	16.4484616	330068.7138
1189	16.44909947	330044.627
1190	16.42677822	329910.7488
1191	16.42768942	329834.5851
1192	16.47248406	329797.3269
1193	16.47504324	329742.8333
1194	16.3954624	329715.0039
1195	16.41880369	329647.1494
1196	16.39077546	329588.0578
1197	16.39806916	329540.0405
1198	16.40156163	329522.5604
1199	16.3931984	329464.8664
1200	16.40549615	329455.4024
1201	16.38012705	329447.7617
1202	16.37016866	329428.2067
1203	16.30174918	329386.4979
1204	16.29550935	329335.8463
1205	16.29327686	329314.3949
1206	16.28970041	329304.8027
1207	16.2912064	329275.6673
1208	16.28657033	329180.5039
1209	16.34391993	329144.2547
1210	16.31630294	329111.7987
1211	16.31756221	329071.4113
1212	16.32941022	329031.1477
1213	16.32178524	328969.7169
1214	16.31337665	328941.6699
1215	16.34701562	328908.0234
1216	16.37002102	328830.2737
1217	16.43773822	328788.6558
1218	16.39437432	328749.6926
1219	16.3925115	328748.3653
1220	16.39649855	328732.5948
1221	16.40074296	328535.1101
1222	16.40420811	328495.5597
1223	16.41317892	328291.2377
1224	16.4258465	328268.0286
1225	16.36792311	328250.8137
1226	16.37822585	328217.7331
1227	16.37510255	328212.589
1228	16.39616941	328188.6583
1229	16.43868556	328128.1627
1230	16.43781224	328122.63
1231	16.43961983	328110.7882
1232	16.4866368	328067.9791
1233	16.40976795	328035.9014
1234	16.41708221	328023.2556
1235	16.43771483	327966.4616
1236	16.44135403	327947.4139
1237	16.43181992	327929.1456
1238	16.44127194	327875.6046
1239	16.42907051	327821.6369
1240	16.37621672	327763.5586
1241	16.40802505	327758.365
1242	16.43906013	327686.8405
1243	16.39943499	327659.7546
1244	15.77599685	327642.3475
1245	15.77675834	327608.0465
1246	15.78308463	327535.652
1247	15.76836701	327495.6542
1248	15.8200336	327443.6238
1249	15.81357689	327432.0053
1250	15.82458542	327390.78
1251	15.82448984	327353.3295
1252	12.81671928	327262.3866
1253	12.81161795	327226.927
1254	12.78440437	327223.3576
1255	12.86131325	327185.4155
1256	12.8459699	327115.9682
1257	12.83364073	327114.9262
1258	12.83287396	327083.2582
1259	12.79369409	327007.1752
1260	12.80700299	326986.635
1261	12.79935297	326915.752
1262	12.80654959	326874.9437
1263	12.80323359	326849.5541
1264	12.8073838	326833.2266
1265	12.84241435	326827.5534
1266	12.9127572	326786.5857
1267	12.90527237	326743.0701
1268	12.88304364	326589.5798
1269	12.89259696	326521.874
1270	12.86392476	326490.6616
1271	12.68152915	326457.3798
1272	12.67072536	326409.5864
1273	12.69837042	326316.6741
1274	12.69529884	326276.7207
1275	12.72229718	326132.1368
1276	12.71874911	326085.9271
1277	12.6258443	326061.8776
1278	12.6202162	326050.8577
1279	12.61259643	326037.393
1280	12.63729921	325846.8431
1281	12.60862976	325815.611
1282	12.62494302	325795.5064
1283	12.76101369	325745.2903
1284	12.79015311	325722.0703
1285	12.76735708	325689.2971
1286	12.77491765	325603.3658
1287	12.78510157	325560.0975
1288	12.77969362	325409.801
1289	12.77925557	325356.7798
1290	12.78748039	325336.7006
1291	12.71228567	325273.1474
1292	12.74371892	325221.7774
1293	12.79189368	325195.7191
1294	12.78739283	325150.0496
1295	12.79446525	325113.3062
1296	12.7983058	325078.1186
1297	12.78926503	325023.99
1298	12.7872611	324987.2666
1299	12.88084476	324937.0868
1300	12.88656856	324934.7496
1301	12.88459884	324884.1446
1302	12.91716945	324854.7576
1303	12.94556534	324796.1658
1304	12.8854515	324687.9062
1305	12.87557941	324650.7102
1306	12.88955064	324622.8027
1307	12.87059909	324496.3518
1308	12.9250565	324479.7737
1309	12.94740986	324446.5244
1310	12.95684953	324400.9291
1311	12.78728922	324366.7484
1312	12.71145797	324318.0605
1313	12.7257618	324298.4598
1314	12.70259847	324259.3224
1315	12.71107098	324229.8712
1316	12.71125712	324198.7635
1317	12.71196974	324164.9601
1318	12.71114535	324130.9151
1319	12.73001346	324125.3042
1320	12.75377769	324081.3151
1321	12.73213974	324069.6512
1322	12.73842242	324027.3676
1323	12.73119977	324019.8663
1324	12.7140435	324014.1013
1325	12.75976981	323979.6687
1326	12.73597967	323897.8815
1327	12.7024339	323893.6934
1328	12.70205278	323841.6015
1329	12.68730999	323819.9281
1330	12.62236864	323758.2827
1331	12.60452833	323733.7723
1332	12.64024153	323721.0607
1333	12.67954831	323683.5436
1334	12.57015775	323652.5
1335	12.56031947	323634.1793
1336	12.5680305	323612.5531
1337	12.52919335	323602.643
1338	12.52258263	323558.4238
1339	12.49615051	323551.8223
1340	12.48920979	323532.6054
1341	12.5407718	323476.5588
1342	12.45670149	323465.3444
1343	12.45079304	323438.373
1344	12.45122834	323423.5529
1345	12.45132232	323362.925
1346	12.45431862	323344.1501
1347	12.43217998	323315.871
1348	12.43194172	323315.054
1349	12.4375411	323289.8305
1350	12.48428889	323287.1396
1351	12.37843548	323255.1169
1352	12.3711435	323219.7333
1353	12.3520313	323181.4169
1354	12.29739387	323157.1078
1355	12.29377885	323130.9036
1356	12.29686923	323103.2712
1357	12.28144697	323077.3807
1358	12.29025283	323032.9743
1359	12.2948581	323010.0786
1360	12.28950524	322950.2168
1361	12.32011268	322940.9713
1362	12.33298063	322741.7072
1363	12.40562265	322671.0096
1364	12.39772923	322666.6782
1365	12.39480577	322611.4625
1366	12.39511786	322584.8147
1367	12.39049423	322561.81
1368	12.38993901	322522.8835
1369	12.39446507	322498.1714
1370	12.39808989	322491.4909
1371	12.37396838	322475.0692
1372	12.40855963	322466.4493
1373	12.41342231	322425.8797
1374	12.4154948	322375.1847
1375	12.43761892	322300.2762
1376	12.42550785	322247.1641
1377	12.40532956	322209.384
1378	12.41197145	322166.602
1379	12.42851814	322134.4611
1380	12.41660586	322128.476
1381	12.45897612	322088.5093
1382	12.46294102	322056.038
1383	12.48416609	322049.6016
1384	12.48569792	322011.4508
1385	12.49721591	322009.5744
1386	12.48970507	321972.2725
1387	12.49509292	321964.5185
1388	12.48752133	321942.6817
1389	12.48481422	321914.3214
1390	12.45956856	321852.3097
1391	12.51162153	321804.2216
1392	12.50802406	321769.4576
1393	12.5081926	321752.1019
1394	12.52518579	321737.386
1395	12.70750741	321654.6002
1396	12.71379192	321574.7383
1397	12.70991708	321537.4643
1398	12.71739002	321462.8367
1399	12.65994921	321441.4584
1400	12.65711608	321394.8631
1401	12.67090017	321354.4921
1402	12.72514043	321318.5223
1403	12.72241709	321277.4763
1404	12.73374632	321262.952
1405	12.76680649	321235.0651
1406	12.76247479	321225.6629
1407	12.7187242	321213.9723
1408	12.69503057	321197.4752
1409	12.71214072	321176.7237
1410	12.66624383	321163.6776
1411	12.67208437	321158.4536
1412	12.69682564	321144.0519
1413	12.66707874	321113.1505
1414	12.68090992	321022.2672
1415	12.64293236	321007.1503
1416	12.66910999	320989.6823
1417	12.67199758	320969.0286
1418	12.68095788	320865.9629
1419	12.66920886	320804.3414
1420	12.67747383	320781.148
1421	12.690802	320778.4218
1422	12.66746581	320759.6433
1423	12.67448629	320623.9798
1424	12.67559672	320589.7083
1425	12.67638449	320584.5532
1426	12.6645457	320566.7199
1427	12.67610308	320513.7979
1428	12.67323107	320464.728
1429	12.67438929	320386.8384
1430	12.68122276	320319.29
1431	12.69333917	320305.0372
1432	12.69375434	320295.3807
1433	12.71870003	320272.9531
1434	12.76656742	320259.1193
1435	12.77867935	320255.2451
1436	12.76215718	320237.0827
1437	12.75608789	320201.4605
1438	12.7559426	320200.3431
1439	12.75326882	320187.9697
1440	12.73928839	320174.8059
1441	12.73622458	320140.8321
1442	12.76284855	320080.782
1443	12.75688498	320070.8728
1444	12.77499231	320025.8621
1445	12.78845439	319994.9717
1446	12.78836878	319959.3178
1447	12.75682138	319915.1702
1448	12.76080199	319869.8361
1449	12.74189129	319850.4
1450	12.74664638	319810.4287
1451	12.74242271	319785.8782
1452	12.74195486	319777.1208
1453	12.68686965	319665.4804
1454	12.68986266	319587.5627
1455	12.72227464	319569.1174
1456	12.75229962	319432.1104
1457	12.74885207	319395.2024
1458	12.75743417	319342.2035
1459	12.55614104	319294.0039
1460	12.56521057	319283.0459
1461	12.55245544	319268.4879
1462	12.65196408	319217.0935
1463	12.65610418	319184.9657
1464	12.65074353	319140.9586
1465	12.64226803	319070.1852
1466	12.64420221	318939.087
1467	12.60599088	318835.2628
1468	12.61373292	318804.0594
1469	12.59506878	318700.4717
1470	12.60762625	318658.2044
1471	12.21868391	318641.2395
1472	12.21273739	318630.4386
1473	12.17113064	318619.64
1474	12.1772073	318592.2832
1475	12.17053852	318565.351
1476	12.16849444	318542.347
1477	12.19090363	318494.7757
1478	12.18067545	318470.3319
1479	12.17432666	318467.5316
1480	12.17215164	318343.6602
1481	12.12116592	318338.3864
1482	12.07484945	318334.5921
1483	12.03947285	318052.0848
1484	12.0335028	318050.5581
1485	12.02228675	318034.9723
1486	12.02197742	318030.117
1487	12.06840409	318015.0997
1488	12.05583065	317934.2099
1489	12.21416789	317901.2062
1490	12.2005921	317855.2621
1491	12.19381978	317848.2524
1492	12.20586322	317785.1014
1493	12.21853721	317762.8348
1494	12.22740423	317729.1206
1495	12.23223316	317591.0849
1496	12.23201864	317574.3623
1497	12.19907328	317492.8822
1498	12.21912127	317476.6392
1499	12.25583897	317433.3677
1500	12.31869877	317412.7138
1501	12.32515661	317404.3882
1502	12.28511226	317335.9678
1503	12.25539681	317314.0091
1504	12.26389754	317253.4176
1505	12.31819122	317189.1925
1506	12.32557269	317061.466
1507	12.32131234	317031.8975
1508	12.33808068	316991.2354
1509	12.33714043	316990.4725
1510	12.33236761	316986.2608
1511	12.30294221	316959.1453
1512	12.30779917	316923.4266
1513	12.32044551	316908.2285
1514	12.37850695	316888.9595
1515	12.37726559	316876.3478
1516	12.37916334	316826.8033
1517	12.39598249	316801.5573
1518	12.37323288	316786.0824
1519	12.38766878	316756.1524
1520	12.4059376	316743.4261
1521	12.43857837	316662.0179
1522	12.24933083	316607.0367
1523	12.26273337	316605.5009
1524	12.28195592	316584.3786
1525	12.23718406	316571.7
1526	12.23074371	316541.6506
1527	12.22836804	316517.4918
1528	12.2279268	316488.6002
1529	12.2453438	316483.2642
1530	12.2473456	316467.3267
1531	12.32159571	316429.3965
1532	12.31689079	316403.1449
1533	12.32936846	316383.7947
1534	12.32705575	316352.2876
1535	12.33276974	316336.581
1536	12.33940767	316334.2289
1537	12.35996776	316301.3775
1538	12.36350381	316292.8569
1539	12.36948671	316285.06
1540	12.36005522	316254.0555
1541	12.36056338	316199.6581
1542	12.35150513	316185.5255
1543	12.34919782	316134.8772
1544	12.35190177	316132.3348
1545	12.35959766	316101.3251
1546	12.33971067	316085.5498
1547	12.34393772	316076.1112
1548	12.33872058	316046.58
1549	12.31889493	316027.7994
1550	12.32620233	316005.0048
1551	12.34476837	315954.4206
1552	12.33807567	315950.2808
1553	12.31345257	315919.5675
1554	12.31980155	315887.4382
1555	12.31071625	315886.7947
1556	12.32973222	315874.5764
1557	12.31528831	315871.3598
1558	12.30431641	315856.4211
1559	12.34355985	315849.3181
1560	12.34577439	315823.2579
1561	12.35298136	315818.9841
1562	12.35592618	315753.1372
1563	12.30704994	315746.7124
1564	12.3042234	315729.2783
1565	12.31155407	315677.3427
1566	12.30943096	315650.8866
1567	12.31505758	315634.1687
1568	12.31559317	315633.4616
1569	12.33864799	315615.5182
1570	12.27039445	315608.3487
1571	12.2627592	315597.8099
1572	12.23821211	315568.4601
1573	12.24620434	315531.3136
1574	12.21589195	315513.1637
1575	12.21742829	315433.783
1576	12.21692794	315403.4938
1577	12.19924977	315377.0394
1578	12.24224701	315371.2883
1579	12.23708096	315362.0177
1580	12.24716989	315352.2566
1581	12.24335625	315352.0648
1582	12.26391447	315327.0302
1583	12.25911128	315313.8183
1584	12.26760963	315291.9492
1585	12.26768112	315262.3211
1586	12.22774125	315251.3709
1587	12.22915638	315234.408
1588	12.22336756	315223.1048
1589	12.26411467	315218.9955
1590	12.20852274	315177.579
1591	12.18746418	315145.1623
1592	12.24600603	315127.4969
1593	12.2468694	315121.9543
1594	12.27269586	315109.6102
1595	12.25243291	315056.4608
1596	12.28743075	315039.3916
1597	12.26091573	314988.3619
1598	12.23035901	314897.8027
1599	12.15134019	314889.6397
1600	12.13412004	314853.1818
1601	12.13653814	314834.9008
